
SPEAKER 2	0:00:00	0:00:32
SPEAKER 1	0:00:32	0:00:36
SPEAKER 2	0:00:40	0:01:00
SPEAKER 1	0:01:02	0:02:51
SPEAKER 2	0:02:51	0:02:52
SPEAKER 1	0:02:52	0:03:57
SPEAKER 2	0:03:57	0:04:06
SPEAKER 1	0:04:08	0:04:10
SPEAKER 2	0:04:10	0:04:12
SPEAKER 1	0:04:12	0:05:32
SPEAKER 3	0:05:32	0:06:18
SPEAKER 1	0:06:18	0:08:22
SPEAKER 3	0:08:22	0:08:49
SPEAKER 1	0:08:49	0:09:19
SPEAKER 2	0:09:19	0:09:21
SPEAKER 1	0:09:29	0:12:04
SPEAKER 2	0:12:04	0:12:05
SPEAKER 1	0:12:05	0:13:24
SPEAKER 2	0:13:24	0:13:38
SPEAKER 1	0:13:38	0:13:40
SPEAKER 2	0:13:40	0:13:52
SPEAKER 1	0:13:52	0:14:57
SPEAKER 2	0:14:57	0:15:09
SPEAKER 1	0:15:09	0:16:04
SPEAKER 2	0:16:04	0:16:08
SPEAKER 1	0:16:08	0:16:48
SPEAKER 3	0:16:48	0:17:01
SPEAKER 1	0:17:01	0:18:05
SPEAKER 2	0:18:06	0:18:08
SPEAKER 1	0:18:30	0:23:31
SPEAKER 2	0:23:31	0:24:28
SPEAKER 1	0:24:28	0:25:44
SPEAKER 2	0:25:44	0:25:45
SPEAKER 1	0:25:45	0:25:49
SPEAKER 2	0:25:49	0:25:51
SPEAKER 1	0:25:51	0:26:58
SPEAKER 2	0:26:58	0:27:01
SPEAKER 1	0:27:01	0:27:15
SPEAKER 2	0:27:15	0:27:48
SPEAKER 1	0:27:48	0:29:13
SPEAKER 2	0:29:13	0:29:15
SPEAKER 1	0:29:15	0:31:45
SPEAKER 3	0:31:45	0:32:33
SPEAKER 1	0:32:33	0:32:35
SPEAKER 3	0:32:35	0:32:37
SPEAKER 1	0:32:37	0:32:39
SPEAKER 3	0:32:39	0:32:41
SPEAKER 1	0:32:41	0:39:40
SPEAKER 3	0:39:40	0:39:46
SPEAKER 1	0:39:48	0:45:50
SPEAKER 2	0:45:50	0:46:28
SPEAKER 1	0:46:28	0:46:30
SPEAKER 2	0:46:30	0:46:32
SPEAKER 1	0:46:32	0:46:41
SPEAKER 2	0:46:41	0:46:43
SPEAKER 1	0:46:43	0:47:55
SPEAKER 2	0:47:55	0:47:56
SPEAKER 1	0:47:56	0:50:24
SPEAKER 2	0:50:24	0:50:29
SPEAKER 1	0:50:29	0:51:46
SPEAKER 2	0:51:46	0:51:49
SPEAKER 1	0:51:49	0:53:41
SPEAKER 2	0:53:41	0:53:45
SPEAKER 1	0:53:45	0:55:03
SPEAKER 2	0:55:03	0:55:06
SPEAKER 1	0:55:06	0:57:06
SPEAKER 3	0:57:06	0:57:49
SPEAKER 1	0:57:49	0:59:29
SPEAKER 3	0:59:29	0:59:31
SPEAKER 1	0:59:31	1:01:50
SPEAKER 3	1:01:50	1:02:38
SPEAKER 1	1:02:38	1:08:45
SPEAKER 3	1:08:45	1:09:04
SPEAKER 1	1:09:05	1:09:10
SPEAKER 3	1:09:10	1:09:28
SPEAKER 1	1:09:28	1:10:52
SPEAKER 3	1:10:52	1:11:11
SPEAKER 1	1:11:11	1:12:23
SPEAKER 2	1:12:25	1:12:46
SPEAKER 1	1:12:48	1:14:06
SPEAKER 2	1:14:10	1:14:11
SPEAKER 1	1:14:11	1:17:35
SPEAKER 2	1:17:35	1:17:37
SPEAKER 1	1:17:37	1:18:53
SPEAKER 2	1:18:53	1:18:55
SPEAKER 1	1:18:55	1:21:06
SPEAKER 2	1:21:06	1:21:09
SPEAKER 1	1:21:09	1:21:16
SPEAKER 2	1:21:16	1:21:21
SPEAKER 1	1:21:21	1:21:27
SPEAKER 2	1:21:27	1:21:33
SPEAKER 1	1:21:33	1:21:40
SPEAKER 2	1:21:40	1:21:41
SPEAKER 1	1:21:41	1:22:33
SPEAKER 3	1:22:35	1:23:05
SPEAKER 1	1:23:05	1:25:10
SPEAKER 3	1:25:10	1:25:12
SPEAKER 1	1:25:12	1:26:04
SPEAKER 3	1:26:04	1:26:38
SPEAKER 1	1:26:38	1:32:29
SPEAKER 2	1:32:29	1:32:31
SPEAKER 1	1:32:31	1:33:15
SPEAKER 2	1:33:15	1:33:16
SPEAKER 1	1:33:16	1:33:27
SPEAKER 2	1:33:27	1:33:55
SPEAKER 1	1:33:55	1:33:56
SPEAKER 2	1:33:56	1:33:58
SPEAKER 1	1:33:58	1:34:02
SPEAKER 2	1:34:02	1:34:03
SPEAKER 1	1:34:03	1:34:06
SPEAKER 2	1:34:06	1:34:07
SPEAKER 1	1:34:07	1:34:10
SPEAKER 2	1:34:10	1:34:11
SPEAKER 1	1:34:11	1:34:22
SPEAKER 2	1:34:22	1:34:23
SPEAKER 1	1:34:23	1:37:13
SPEAKER 3	1:37:13	1:37:52
SPEAKER 1	1:37:52	1:39:43
SPEAKER 3	1:39:43	1:39:45
SPEAKER 2	1:39:45	1:39:47
SPEAKER 3	1:39:47	1:39:49
SPEAKER 2	1:39:49	1:39:55
SPEAKER 3	1:39:55	1:39:57
SPEAKER 1	1:39:57	1:39:59
SPEAKER 2	1:39:59	1:40:01
SPEAKER 3	1:40:01	1:40:31
SPEAKER 1	1:40:31	1:46:15
SPEAKER 2	1:46:15	1:47:20
SPEAKER 1	1:47:20	1:49:14
SPEAKER 3	1:49:14	1:49:33
SPEAKER 1	1:49:33	1:50:03
SPEAKER 2	1:50:03	1:50:07
SPEAKER 1	1:50:07	1:52:33
SPEAKER 2	1:52:37	1:53:01
SPEAKER 1	1:53:02	1:54:10
SPEAKER 2	1:54:10	1:54:18
SPEAKER 1	1:54:18	1:54:20
SPEAKER 2	1:54:20	1:54:22
SPEAKER 1	1:54:29	1:54:36
SPEAKER 2	1:54:36	1:54:54
