
SPEAKER 2	0:00:00	0:00:39
SPEAKER 3	0:00:39	0:00:51
SPEAKER 2	0:00:51	0:00:57
SPEAKER 1	0:00:57	0:01:21
SPEAKER 2	0:01:21	0:01:47
SPEAKER 1	0:01:47	0:02:39
SPEAKER 2	0:02:39	0:02:57
SPEAKER 1	0:02:57	0:03:40
SPEAKER 3	0:03:40	0:03:44
SPEAKER 2	0:03:44	0:04:04
SPEAKER 1	0:04:04	0:04:40
SPEAKER 2	0:04:40	0:05:09
SPEAKER 1	0:05:09	0:06:00
SPEAKER 2	0:06:00	0:06:12
SPEAKER 1	0:06:12	0:06:47
SPEAKER 2	0:06:47	0:06:59
SPEAKER 1	0:06:59	0:07:25
SPEAKER 2	0:07:25	0:07:27
SPEAKER 3	0:07:27	0:07:28
SPEAKER 2	0:07:28	0:07:33
SPEAKER 1	0:07:33	0:08:16
SPEAKER 2	0:08:16	0:08:28
SPEAKER 1	0:08:28	0:10:48
SPEAKER 2	0:10:48	0:10:54
SPEAKER 1	0:10:54	0:14:05
SPEAKER 3	0:14:05	0:14:07
SPEAKER 2	0:14:07	0:14:12
SPEAKER 1	0:14:12	0:15:46
SPEAKER 2	0:15:46	0:15:58
SPEAKER 1	0:15:58	0:17:17
SPEAKER 3	0:17:17	0:17:18
SPEAKER 1	0:17:18	0:18:47
SPEAKER 3	0:18:47	0:18:48
SPEAKER 1	0:18:48	0:22:04
SPEAKER 3	0:22:04	0:22:09
SPEAKER 2	0:22:09	0:22:13
SPEAKER 1	0:22:13	0:23:36
SPEAKER 3	0:23:36	0:23:37
SPEAKER 1	0:23:37	0:24:22
SPEAKER 2	0:24:22	0:24:30
SPEAKER 3	0:24:30	0:24:33
SPEAKER 1	0:24:33	0:24:34
SPEAKER 2	0:24:34	0:24:40
SPEAKER 1	0:24:40	0:25:57
SPEAKER 2	0:25:57	0:26:01
SPEAKER 1	0:26:01	0:27:09
SPEAKER 2	0:27:09	0:27:11
SPEAKER 1	0:27:11	0:27:58
SPEAKER 2	0:27:58	0:28:04
SPEAKER 1	0:28:04	0:29:06
SPEAKER 2	0:29:06	0:29:12
SPEAKER 1	0:29:12	0:29:13
SPEAKER 2	0:29:13	0:29:25
SPEAKER 1	0:29:25	0:29:53
SPEAKER 3	0:29:53	0:29:55
SPEAKER 1	0:29:55	0:30:28
SPEAKER 3	0:30:28	0:30:29
SPEAKER 1	0:30:29	0:31:21
SPEAKER 2	0:31:21	0:31:23
SPEAKER 3	0:31:23	0:31:24
SPEAKER 1	0:31:24	0:31:26
SPEAKER 3	0:31:26	0:31:27
SPEAKER 2	0:31:27	0:31:29
SPEAKER 1	0:31:29	0:31:34
SPEAKER 2	0:31:34	0:31:48
SPEAKER 3	0:31:48	0:31:49
SPEAKER 1	0:31:49	0:32:01
SPEAKER 2	0:32:01	0:32:02
SPEAKER 1	0:32:02	0:32:06
SPEAKER 3	0:32:06	0:32:07
SPEAKER 1	0:32:07	0:32:17
SPEAKER 3	0:32:17	0:32:18
SPEAKER 1	0:32:18	0:34:34
SPEAKER 3	0:34:34	0:34:35
SPEAKER 1	0:34:35	0:35:01
SPEAKER 3	0:35:01	0:35:02
SPEAKER 1	0:35:02	0:35:23
SPEAKER 3	0:35:23	0:35:24
SPEAKER 1	0:35:24	0:35:31
SPEAKER 3	0:35:31	0:35:32
SPEAKER 1	0:35:32	0:35:59
SPEAKER 3	0:35:59	0:36:01
SPEAKER 2	0:36:01	0:36:05
SPEAKER 3	0:36:05	0:36:07
SPEAKER 1	0:36:07	0:36:12
SPEAKER 3	0:36:12	0:36:13
SPEAKER 1	0:36:13	0:37:37
SPEAKER 3	0:37:37	0:37:39
SPEAKER 2	0:37:39	0:37:50
SPEAKER 3	0:37:50	0:37:52
SPEAKER 1	0:37:52	0:38:44
SPEAKER 3	0:38:44	0:38:46
SPEAKER 1	0:38:46	0:39:16
SPEAKER 2	0:39:16	0:39:22
SPEAKER 3	0:39:22	0:39:24
SPEAKER 1	0:39:24	0:40:04
SPEAKER 2	0:40:04	0:40:08
SPEAKER 3	0:40:08	0:40:10
SPEAKER 2	0:40:10	0:40:14
SPEAKER 1	0:40:14	0:41:46
SPEAKER 2	0:41:46	0:42:10
SPEAKER 1	0:42:10	0:44:10
SPEAKER 2	0:44:10	0:44:30
SPEAKER 1	0:44:30	0:44:50
SPEAKER 3	0:44:50	0:44:52
SPEAKER 1	0:44:52	0:47:30
SPEAKER 2	0:47:30	0:47:44
SPEAKER 3	0:47:44	0:47:46
SPEAKER 1	0:47:46	0:48:54
SPEAKER 2	0:48:54	0:49:04
SPEAKER 1	0:49:04	0:50:40
SPEAKER 2	0:50:40	0:50:52
SPEAKER 3	0:50:52	0:50:56
SPEAKER 2	0:50:56	0:51:04
SPEAKER 1	0:51:04	0:51:12
SPEAKER 3	0:51:12	0:51:14
SPEAKER 1	0:51:14	0:51:44
SPEAKER 3	0:51:44	0:51:46
SPEAKER 1	0:51:46	0:51:52
SPEAKER 3	0:51:52	0:51:54
SPEAKER 2	0:51:54	0:52:08
SPEAKER 1	0:52:08	0:54:54
SPEAKER 2	0:54:54	0:55:09
SPEAKER 1	0:55:09	0:55:33
SPEAKER 3	0:55:33	0:55:34
SPEAKER 2	0:55:34	0:55:44
SPEAKER 1	0:55:44	0:56:34
SPEAKER 2	0:56:34	0:56:38
