
SPEAKER 1	0:00:00	0:00:23
SPEAKER 2	0:00:30	0:00:40
SPEAKER 3	0:01:00	0:01:02
SPEAKER 2	0:01:03	0:01:04
SPEAKER 3	0:01:04	0:01:38
SPEAKER 1	0:01:41	0:02:13
SPEAKER 3	0:02:13	0:02:28
SPEAKER 1	0:02:28	0:03:31
SPEAKER 3	0:03:31	0:03:56
SPEAKER 2	0:03:56	0:03:58
SPEAKER 1	0:03:58	0:04:47
SPEAKER 3	0:04:47	0:04:51
SPEAKER 1	0:04:51	0:04:52
SPEAKER 3	0:04:52	0:04:57
SPEAKER 2	0:04:57	0:04:58
SPEAKER 3	0:04:58	0:04:59
SPEAKER 1	0:04:59	0:05:02
SPEAKER 3	0:05:02	0:05:04
SPEAKER 1	0:05:04	0:05:05
SPEAKER 3	0:05:05	0:05:07
SPEAKER 1	0:05:07	0:05:12
SPEAKER 3	0:05:12	0:05:15
SPEAKER 1	0:05:15	0:05:16
SPEAKER 3	0:05:16	0:05:21
SPEAKER 1	0:05:21	0:05:24
SPEAKER 3	0:05:24	0:05:25
SPEAKER 2	0:05:25	0:05:26
SPEAKER 3	0:05:26	0:05:38
SPEAKER 2	0:05:38	0:05:39
SPEAKER 1	0:05:39	0:05:40
SPEAKER 3	0:05:40	0:05:54
SPEAKER 1	0:05:54	0:05:55
SPEAKER 2	0:05:55	0:05:56
SPEAKER 1	0:05:56	0:05:57
SPEAKER 3	0:05:57	0:06:29
SPEAKER 1	0:06:29	0:06:36
SPEAKER 2	0:06:36	0:06:37
SPEAKER 1	0:06:37	0:07:17
SPEAKER 3	0:07:17	0:07:18
SPEAKER 2	0:07:18	0:07:20
SPEAKER 3	0:07:20	0:07:21
SPEAKER 1	0:07:21	0:07:27
SPEAKER 3	0:07:27	0:07:31
SPEAKER 1	0:07:31	0:07:48
SPEAKER 2	0:07:48	0:07:49
SPEAKER 3	0:07:49	0:07:50
SPEAKER 1	0:07:50	0:07:51
SPEAKER 3	0:07:51	0:07:52
SPEAKER 1	0:07:52	0:07:54
SPEAKER 3	0:07:54	0:08:03
SPEAKER 2	0:08:03	0:08:04
SPEAKER 3	0:08:04	0:08:05
SPEAKER 1	0:08:16	0:08:17
SPEAKER 3	0:08:17	0:08:36
SPEAKER 1	0:08:36	0:08:40
SPEAKER 2	0:08:40	0:08:41
SPEAKER 1	0:08:41	0:09:32
SPEAKER 3	0:09:32	0:09:45
SPEAKER 2	0:09:45	0:09:45
SPEAKER 3	0:09:45	0:09:50
SPEAKER 1	0:09:51	0:10:25
SPEAKER 3	0:10:25	0:10:30
SPEAKER 1	0:10:30	0:10:57
SPEAKER 2	0:10:57	0:10:57
SPEAKER 1	0:10:57	0:11:04
SPEAKER 2	0:11:06	0:11:06
SPEAKER 1	0:11:06	0:11:14
SPEAKER 3	0:11:14	0:11:14
SPEAKER 2	0:11:14	0:11:15
SPEAKER 1	0:11:15	0:11:15
SPEAKER 2	0:11:15	0:11:15
SPEAKER 3	0:11:15	0:11:19
SPEAKER 1	0:11:19	0:11:20
SPEAKER 3	0:11:20	0:11:21
SPEAKER 1	0:11:21	0:11:22
SPEAKER 3	0:11:22	0:11:24
SPEAKER 1	0:11:24	0:11:25
SPEAKER 2	0:11:25	0:11:25
SPEAKER 3	0:11:26	0:11:26
SPEAKER 1	0:11:27	0:11:28
SPEAKER 3	0:11:28	0:11:30
SPEAKER 1	0:11:30	0:11:34
SPEAKER 3	0:11:34	0:11:36
SPEAKER 2	0:11:36	0:11:36
SPEAKER 1	0:11:36	0:11:42
SPEAKER 3	0:11:43	0:11:43
SPEAKER 1	0:11:43	0:11:46
SPEAKER 2	0:11:47	0:11:47
SPEAKER 1	0:11:47	0:11:58
SPEAKER 2	0:11:59	0:12:00
SPEAKER 3	0:12:00	0:12:03
SPEAKER 2	0:12:03	0:12:04
SPEAKER 3	0:12:04	0:12:05
SPEAKER 1	0:12:06	0:12:07
SPEAKER 2	0:12:07	0:12:09
SPEAKER 1	0:12:09	0:12:10
SPEAKER 3	0:12:10	0:12:13
SPEAKER 1	0:12:13	0:12:15
SPEAKER 3	0:12:15	0:12:17
SPEAKER 2	0:12:17	0:12:17
SPEAKER 3	0:12:17	0:12:18
SPEAKER 1	0:12:18	0:12:19
SPEAKER 3	0:12:19	0:12:22
SPEAKER 1	0:12:22	0:12:24
SPEAKER 3	0:12:25	0:12:25
SPEAKER 1	0:12:25	0:12:33
SPEAKER 3	0:12:34	0:12:36
SPEAKER 2	0:12:36	0:12:36
SPEAKER 3	0:12:36	0:12:37
SPEAKER 2	0:12:37	0:12:37
SPEAKER 1	0:12:38	0:12:41
SPEAKER 3	0:12:42	0:12:42
SPEAKER 1	0:12:42	0:12:57
SPEAKER 3	0:12:57	0:12:58
SPEAKER 1	0:12:58	0:13:09
SPEAKER 2	0:13:10	0:13:10
SPEAKER 1	0:13:10	0:13:28
SPEAKER 3	0:13:28	0:13:37
SPEAKER 2	0:13:38	0:13:39
SPEAKER 3	0:13:39	0:13:40
SPEAKER 1	0:13:41	0:13:45
SPEAKER 3	0:13:45	0:13:45
SPEAKER 1	0:13:46	0:14:07
SPEAKER 2	0:14:08	0:14:08
SPEAKER 1	0:14:08	0:14:12
SPEAKER 2	0:14:12	0:14:13
SPEAKER 3	0:14:13	0:14:14
SPEAKER 1	0:14:14	0:14:15
SPEAKER 3	0:14:15	0:14:16
SPEAKER 1	0:14:17	0:14:20
SPEAKER 2	0:14:20	0:14:22
SPEAKER 3	0:14:22	0:14:25
SPEAKER 1	0:14:25	0:14:26
SPEAKER 3	0:14:26	0:14:29
SPEAKER 1	0:14:29	0:14:30
SPEAKER 3	0:14:31	0:14:36
